Temperature,DNI,DHI,GHI,Pressure,Wind Speed,Datetime
25.8,0,0,0,1005,4.0,2020-05-14 01:30:00
25.6,0,0,0,1005,3.6,2020-05-14 02:30:00
25.5,0,0,0,1005,3.0,2020-05-14 03:30:00
25.4,0,0,0,1006,2.4,2020-05-14 04:30:00
25.7,0,0,0,1006,2.0,2020-05-14 05:30:00
26.5,178,78,111,1007,1.9,2020-05-14 06:30:00
27.6,451,142,324,1008,1.9,2020-05-14 07:30:00
28.7,615,174,546,1008,1.5,2020-05-14 08:30:00
29.9,711,189,741,1008,1.1,2020-05-14 09:30:00
31.2,825,164,908,1008,0.9,2020-05-14 10:30:00
32.3,850,168,997,1007,0.9,2020-05-14 11:30:00
33.0,856,168,1017,1007,1.1,2020-05-14 12:30:00
33.3,803,191,955,1006,1.5,2020-05-14 13:30:00
33.2,766,183,837,1005,2.1,2020-05-14 14:30:00
32.8,698,170,665,1005,3.0,2020-05-14 15:30:00
31.9,580,149,453,1005,4.0,2020-05-14 16:30:00
30.5,376,112,229,1006,4.7,2020-05-14 17:30:00
28.9,49,34,39,1006,4.9,2020-05-14 18:30:00
27.9,0,0,0,1007,4.6,2020-05-14 19:30:00
27.5,0,0,0,1007,3.8,2020-05-14 20:30:00
27.2,0,0,0,1008,3.0,2020-05-14 21:30:00
26.8,0,0,0,1008,2.2,2020-05-14 22:30:00
26.5,0,0,0,1007,1.8,2020-05-14 23:30:00
26.1,0,0,0,1007,1.5,2020-05-15 00:30:00
25.9,0,0,0,1006,1.3,2020-05-15 01:30:00
25.7,0,0,0,1006,1.2,2020-05-15 02:30:00
25.5,0,0,0,1006,1.3,2020-05-15 03:30:00
25.3,0,0,0,1007,1.4,2020-05-15 04:30:00
25.6,0,0,0,1007,1.8,2020-05-15 05:30:00
26.5,9,93,94,1008,2.2,2020-05-15 06:30:00
28.1,20,171,179,1009,2.3,2020-05-15 07:30:00
30.2,214,352,482,1009,2.0,2020-05-15 08:30:00
32.1,279,438,654,1009,1.7,2020-05-15 09:30:00
33.7,604,292,837,1008,1.3,2020-05-15 10:30:00
34.4,621,311,917,1008,1.0,2020-05-15 11:30:00
34.3,614,320,930,1007,1.4,2020-05-15 12:30:00
34.0,598,312,882,1007,2.8,2020-05-15 13:30:00
33.4,547,300,768,1006,4.2,2020-05-15 14:30:00
32.6,466,274,605,1006,5.0,2020-05-15 15:30:00
31.5,273,251,394,1006,5.2,2020-05-15 16:30:00
30.2,117,150,186,1006,5.2,2020-05-15 17:30:00
29.0,2,17,18,1006,5.1,2020-05-15 18:30:00
28.2,0,0,0,1007,4.6,2020-05-15 19:30:00
27.9,0,0,0,1007,3.9,2020-05-15 20:30:00
27.8,0,0,0,1008,3.3,2020-05-15 21:30:00
27.7,0,0,0,1008,3.0,2020-05-15 22:30:00
27.6,0,0,0,1007,2.6,2020-05-15 23:30:00
27.5,0,0,0,1007,2.3,2020-05-16 00:30:00
27.4,0,0,0,1006,2.1,2020-05-16 01:30:00
27.3,0,0,0,1006,2.0,2020-05-16 02:30:00
27.1,0,0,0,1006,2.1,2020-05-16 03:30:00
27.0,0,0,0,1007,2.2,2020-05-16 04:30:00
27.2,0,0,0,1007,2.6,2020-05-16 05:30:00
28.0,75,81,95,1008,3.0,2020-05-16 06:30:00
29.4,295,175,295,1008,2.9,2020-05-16 07:30:00
31.0,454,228,504,1009,2.2,2020-05-16 08:30:00
32.6,552,261,689,1009,1.5,2020-05-16 09:30:00
34.0,569,307,821,1009,0.6,2020-05-16 10:30:00
34.8,598,321,906,1008,0.6,2020-05-16 11:30:00
35.0,604,325,925,1007,1.5,2020-05-16 12:30:00
34.7,598,308,878,1006,2.2,2020-05-16 13:30:00
34.1,558,291,768,1006,3.0,2020-05-16 14:30:00
33.2,483,262,605,1006,4.1,2020-05-16 15:30:00
31.9,360,219,408,1006,5.4,2020-05-16 16:30:00
30.3,174,144,199,1007,6.0,2020-05-16 17:30:00
29.1,5,24,25,1007,5.6,2020-05-16 18:30:00
28.5,0,0,0,1008,4.8,2020-05-16 19:30:00
28.3,0,0,0,1008,3.9,2020-05-16 20:30:00
28.0,0,0,0,1008,3.2,2020-05-16 21:30:00
27.8,0,0,0,1008,2.5,2020-05-16 22:30:00
27.6,0,0,0,1008,1.8,2020-05-16 23:30:00
27.4,0,0,0,1007,1.5,2020-05-17 00:30:00
27.2,0,0,0,1007,1.4,2020-05-17 01:30:00
27.2,0,0,0,1007,1.5,2020-05-17 02:30:00
27.2,0,0,0,1007,1.7,2020-05-17 03:30:00
27.2,0,0,0,1007,2.0,2020-05-17 04:30:00
27.7,0,0,0,1008,2.3,2020-05-17 05:30:00
28.7,104,81,101,1008,2.7,2020-05-17 06:30:00
30.3,344,165,305,1009,2.6,2020-05-17 07:30:00
32.1,504,212,519,1009,1.8,2020-05-17 08:30:00
33.9,601,242,710,1009,1.1,2020-05-17 09:30:00
35.1,639,272,849,1009,0.5,2020-05-17 10:30:00
35.5,670,283,937,1009,0.7,2020-05-17 11:30:00
35.3,675,285,957,1008,1.6,2020-05-17 12:30:00
35.0,704,251,921,1007,2.7,2020-05-17 13:30:00
34.5,660,240,806,1007,3.8,2020-05-17 14:30:00
33.6,584,222,637,1007,4.9,2020-05-17 15:30:00
32.5,461,190,433,1007,5.5,2020-05-17 16:30:00
31.3,263,134,217,1007,5.4,2020-05-17 17:30:00
30.2,20,33,34,1007,4.9,2020-05-17 18:30:00
29.5,0,0,0,1008,4.2,2020-05-17 19:30:00
29.1,0,0,0,1008,3.6,2020-05-17 20:30:00
28.8,0,0,0,1008,2.9,2020-05-17 21:30:00
28.3,0,0,0,1008,2.3,2020-05-17 22:30:00
27.9,0,0,0,1008,1.8,2020-05-17 23:30:00
27.4,0,0,0,1007,1.5,2020-05-18 00:30:00
27.2,0,0,0,1007,1.3,2020-05-18 01:30:00
27.2,0,0,0,1007,1.3,2020-05-18 02:30:00
27.1,0,0,0,1007,1.4,2020-05-18 03:30:00
27.0,0,0,0,1007,1.4,2020-05-18 04:30:00
27.2,0,0,0,1007,1.4,2020-05-18 05:30:00
28.0,106,83,103,1008,1.4,2020-05-18 06:30:00
29.3,343,168,308,1008,1.3,2020-05-18 07:30:00
31.1,501,218,523,1009,1.0,2020-05-18 08:30:00
32.7,597,249,713,1009,0.9,2020-05-18 09:30:00
33.6,656,266,859,1008,1.2,2020-05-18 10:30:00
34.1,684,276,945,1008,2.0,2020-05-18 11:30:00
34.3,690,278,964,1007,2.9,2020-05-18 12:30:00
34.4,713,249,929,1007,3.8,2020-05-18 13:30:00
34.3,677,237,816,1007,4.4,2020-05-18 14:30:00
33.8,610,216,650,1006,4.6,2020-05-18 15:30:00
33.2,496,183,445,1006,4.6,2020-05-18 16:30:00
32.2,303,130,227,1006,4.4,2020-05-18 17:30:00
30.9,31,36,39,1007,3.9,2020-05-18 18:30:00
30.0,0,0,0,1007,3.4,2020-05-18 19:30:00
29.3,0,0,0,1007,3.0,2020-05-18 20:30:00
28.8,0,0,0,1007,2.7,2020-05-18 21:30:00
28.3,0,0,0,1007,2.3,2020-05-18 22:30:00
27.8,0,0,0,1007,2.0,2020-05-18 23:30:00
27.5,0,0,0,1006,1.7,2020-05-19 00:30:00
27.3,0,0,0,1006,1.4,2020-05-19 01:30:00
27.2,0,0,0,1006,1.3,2020-05-19 02:30:00
27.2,0,0,0,1006,1.2,2020-05-19 03:30:00
27.2,0,0,0,1006,1.2,2020-05-19 04:30:00
27.5,0,0,0,1006,1.3,2020-05-19 05:30:00
28.4,5,96,97,1007,1.4,2020-05-19 06:30:00
29.5,0,150,151,1007,1.3,2020-05-19 07:30:00
31.1,517,207,523,1007,1.1,2020-05-19 08:30:00
32.8,606,237,709,1008,1.2,2020-05-19 09:30:00
33.8,692,236,861,1007,1.7,2020-05-19 10:30:00
34.3,274,538,806,1007,2.6,2020-05-19 11:30:00
34.4,548,348,893,1006,3.7,2020-05-19 12:30:00
34.2,280,529,795,1006,4.7,2020-05-19 13:30:00
34.0,414,375,730,1005,5.4,2020-05-19 14:30:00
33.4,365,335,595,1005,5.5,2020-05-19 15:30:00
32.7,144,275,351,1005,5.2,2020-05-19 16:30:00
31.8,30,179,189,1005,4.8,2020-05-19 17:30:00
30.7,24,35,38,1006,4.5,2020-05-19 18:30:00
30.0,0,0,0,1006,3.9,2020-05-19 19:30:00
29.8,0,0,0,1006,3.0,2020-05-19 20:30:00
29.5,0,0,0,1006,2.0,2020-05-19 21:30:00
29.3,0,0,0,1006,1.1,2020-05-19 22:30:00
29.0,0,0,0,1005,0.7,2020-05-19 23:30:00
28.7,0,0,0,1005,0.7,2020-05-20 00:30:00
28.5,0,0,0,1004,0.7,2020-05-20 01:30:00
28.3,0,0,0,1004,0.7,2020-05-20 02:30:00
28.1,0,0,0,1004,0.6,2020-05-20 03:30:00
28.1,0,0,0,1004,0.5,2020-05-20 04:30:00
28.1,0,0,0,1005,0.5,2020-05-20 05:30:00
28.5,0,5,5,1005,0.7,2020-05-20 06:30:00
29.3,1,68,69,1006,0.9,2020-05-20 07:30:00
30.8,317,301,495,1006,1.0,2020-05-20 08:30:00
32.6,449,340,690,1006,1.5,2020-05-20 09:30:00
33.7,286,506,765,1006,2.6,2020-05-20 10:30:00
33.7,667,288,940,1005,3.4,2020-05-20 11:30:00
33.3,665,294,956,1005,3.9,2020-05-20 12:30:00
32.9,448,340,767,1005,3.9,2020-05-20 13:30:00
32.5,282,387,629,1004,3.7,2020-05-20 14:30:00
32.0,15,267,278,1004,3.6,2020-05-20 15:30:00
31.6,3,123,125,1004,3.5,2020-05-20 16:30:00
31.0,4,91,93,1004,3.1,2020-05-20 17:30:00
30.0,1,41,41,1004,2.3,2020-05-20 18:30:00
29.2,0,0,0,1005,1.8,2020-05-20 19:30:00
28.8,0,0,0,1005,1.5,2020-05-20 20:30:00
28.6,0,0,0,1006,1.1,2020-05-20 21:30:00
28.3,0,0,0,1006,0.7,2020-05-20 22:30:00
27.9,0,0,0,1006,0.7,2020-05-20 23:30:00
27.6,0,0,0,1005,0.9,2020-05-21 00:30:00
27.5,0,0,0,1005,1.1,2020-05-21 01:30:00
27.7,0,0,0,1005,1.3,2020-05-21 02:30:00
27.9,0,0,0,1005,1.5,2020-05-21 03:30:00
28.0,0,0,0,1005,1.7,2020-05-21 04:30:00
28.3,0,0,0,1006,1.8,2020-05-21 05:30:00
29.4,137,83,110,1006,2.0,2020-05-21 06:30:00
31.1,98,243,284,1007,2.2,2020-05-21 07:30:00
32.4,529,207,530,1007,2.4,2020-05-21 08:30:00
33.3,622,234,719,1007,2.8,2020-05-21 09:30:00
33.9,661,261,859,1007,3.3,2020-05-21 10:30:00
34.2,691,269,945,1006,3.8,2020-05-21 11:30:00
34.4,695,271,963,1006,3.9,2020-05-21 12:30:00
34.5,256,546,790,1005,3.6,2020-05-21 13:30:00
34.5,610,272,796,1005,3.1,2020-05-21 14:30:00
34.4,551,243,636,1005,2.6,2020-05-21 15:30:00
34.1,449,200,438,1005,2.4,2020-05-21 16:30:00
33.2,278,137,226,1005,2.1,2020-05-21 17:30:00
32.0,35,38,42,1005,1.9,2020-05-21 18:30:00
31.0,0,0,0,1006,2.0,2020-05-21 19:30:00
30.4,0,0,0,1006,2.0,2020-05-21 20:30:00
29.8,0,0,0,1006,2.0,2020-05-21 21:30:00
29.2,0,0,0,1006,1.9,2020-05-21 22:30:00
28.5,0,0,0,1006,1.9,2020-05-21 23:30:00
27.9,0,0,0,1006,2.0,2020-05-22 00:30:00
27.5,0,0,0,1006,2.5,2020-05-22 01:30:00
27.4,0,0,0,1006,3.2,2020-05-22 02:30:00
27.4,0,0,0,1006,3.6,2020-05-22 03:30:00
27.5,0,0,0,1006,3.5,2020-05-22 04:30:00
28.0,0,0,0,1007,3.5,2020-05-22 05:30:00
29.0,122,85,109,1007,3.6,2020-05-22 06:30:00
30.6,343,170,311,1007,3.3,2020-05-22 07:30:00
32.5,480,226,520,1007,2.6,2020-05-22 08:30:00
33.9,563,265,704,1007,2.0,2020-05-22 09:30:00
34.7,670,254,860,1007,2.4,2020-05-22 10:30:00
35.0,697,263,945,1006,3.6,2020-05-22 11:30:00
34.9,704,264,965,1006,4.4,2020-05-22 12:30:00
34.7,723,237,927,1006,4.5,2020-05-22 13:30:00
34.5,694,223,819,1005,4.3,2020-05-22 14:30:00
34.2,643,198,658,1005,4.0,2020-05-22 15:30:00
33.8,548,166,458,1005,3.7,2020-05-22 16:30:00
33.0,382,117,241,1005,3.3,2020-05-22 17:30:00
31.8,82,41,50,1006,2.7,2020-05-22 18:30:00
30.7,0,0,0,1006,2.4,2020-05-22 19:30:00
30.0,0,0,0,1006,2.3,2020-05-22 20:30:00
29.4,0,0,0,1007,2.1,2020-05-22 21:30:00
28.9,0,0,0,1007,1.9,2020-05-22 22:30:00
28.4,0,0,0,1006,1.7,2020-05-22 23:30:00
28.0,0,0,0,1006,1.6,2020-05-23 00:30:00
27.6,0,0,0,1006,1.4,2020-05-23 01:30:00
27.3,0,0,0,1006,1.2,2020-05-23 02:30:00
27.2,0,0,0,1006,1.0,2020-05-23 03:30:00
27.2,0,0,0,1006,0.7,2020-05-23 04:30:00
27.4,0,0,0,1007,0.4,2020-05-23 05:30:00
28.0,177,82,117,1007,0.4,2020-05-23 06:30:00
29.4,423,148,323,1007,0.4,2020-05-23 07:30:00
31.6,572,186,536,1008,0.4,2020-05-23 08:30:00
33.4,661,207,723,1007,0.7,2020-05-23 09:30:00
34.4,753,198,881,1007,1.0,2020-05-23 10:30:00
35.1,780,204,968,1006,1.6,2020-05-23 11:30:00
35.4,787,206,990,1006,2.3,2020-05-23 12:30:00
35.3,699,254,922,1005,3.2,2020-05-23 13:30:00
35.0,664,241,812,1005,4.1,2020-05-23 14:30:00
34.4,600,220,650,1005,4.4,2020-05-23 15:30:00
33.6,489,187,448,1005,4.2,2020-05-23 16:30:00
32.7,306,133,233,1005,3.7,2020-05-23 17:30:00
31.6,43,41,46,1005,2.9,2020-05-23 18:30:00
30.8,0,0,0,1006,1.9,2020-05-23 19:30:00
30.3,0,0,0,1006,1.1,2020-05-23 20:30:00
30.1,0,0,0,1006,0.6,2020-05-23 21:30:00
29.8,0,0,0,1006,0.3,2020-05-23 22:30:00
29.5,0,0,0,1006,0.4,2020-05-23 23:30:00
29.0,0,0,0,1005,0.5,2020-05-24 00:30:00
28.5,0,0,0,1005,0.9,2020-05-24 01:30:00
28.0,0,0,0,1005,1.5,2020-05-24 02:30:00
27.7,0,0,0,1005,1.9,2020-05-24 03:30:00
27.8,0,0,0,1006,2.2,2020-05-24 04:30:00
28.3,0,0,0,1006,2.5,2020-05-24 05:30:00
29.6,138,84,112,1007,2.9,2020-05-24 06:30:00
31.3,378,158,314,1007,3.2,2020-05-24 07:30:00
33.1,233,341,483,1007,2.9,2020-05-24 08:30:00
34.6,616,228,709,1007,2.3,2020-05-24 09:30:00
35.9,673,242,851,1007,1.7,2020-05-24 10:30:00
36.7,694,253,933,1006,1.1,2020-05-24 11:30:00
36.7,690,263,950,1006,1.3,2020-05-24 12:30:00
36.4,621,295,888,1005,2.1,2020-05-24 13:30:00
36.0,568,287,776,1005,2.9,2020-05-24 14:30:00
35.1,485,267,614,1005,3.9,2020-05-24 15:30:00
34.1,90,314,362,1005,4.5,2020-05-24 16:30:00
33.0,187,152,213,1005,4.4,2020-05-24 17:30:00
32.0,0,8,8,1005,4.1,2020-05-24 18:30:00
31.5,0,0,0,1006,3.8,2020-05-24 19:30:00
31.3,0,0,0,1007,3.2,2020-05-24 20:30:00
31.2,0,0,0,1007,2.6,2020-05-24 21:30:00
31.1,0,0,0,1007,2.3,2020-05-24 22:30:00
30.9,0,0,0,1007,2.2,2020-05-24 23:30:00
30.7,0,0,0,1007,2.2,2020-05-25 00:30:00
30.5,0,0,0,1006,2.3,2020-05-25 01:30:00
30.4,0,0,0,1006,2.5,2020-05-25 02:30:00
30.3,0,0,0,1006,2.8,2020-05-25 03:30:00
30.1,0,0,0,1007,3.5,2020-05-25 04:30:00
30.2,0,0,0,1008,4.8,2020-05-25 05:30:00
30.8,53,85,95,1009,6.1,2020-05-25 06:30:00
31.9,176,206,279,1009,6.4,2020-05-25 07:30:00
33.2,279,300,471,1009,5.8,2020-05-25 08:30:00
34.3,364,361,645,1009,4.8,2020-05-25 09:30:00
35.4,182,533,698,1009,4.1,2020-05-25 10:30:00
36.3,144,571,712,1008,3.3,2020-05-25 11:30:00
37.1,152,589,740,1008,2.5,2020-05-25 12:30:00
37.5,440,410,831,1007,1.7,2020-05-25 13:30:00
37.1,387,391,724,1006,1.2,2020-05-25 14:30:00
36.4,304,350,568,1006,1.6,2020-05-25 15:30:00
35.4,4,174,176,1006,2.8,2020-05-25 16:30:00
34.3,57,157,176,1007,4.5,2020-05-25 17:30:00
33.4,0,3,3,1008,6.0,2020-05-25 18:30:00
32.7,0,0,0,1008,6.6,2020-05-25 19:30:00
32.2,0,0,0,1009,6.2,2020-05-25 20:30:00
31.9,0,0,0,1009,5.2,2020-05-25 21:30:00
31.7,0,0,0,1009,4.0,2020-05-25 22:30:00
31.4,0,0,0,1008,3.0,2020-05-25 23:30:00
31.1,0,0,0,1008,2.4,2020-05-26 00:30:00
30.9,0,0,0,1007,2.0,2020-05-26 01:30:00
30.8,0,0,0,1007,1.7,2020-05-26 02:30:00
30.6,0,0,0,1007,1.4,2020-05-26 03:30:00
30.3,0,0,0,1008,1.2,2020-05-26 04:30:00
30.3,0,0,0,1009,1.3,2020-05-26 05:30:00
30.8,73,85,100,1009,1.7,2020-05-26 06:30:00
31.9,274,182,296,1010,1.6,2020-05-26 07:30:00
33.2,421,241,500,1010,1.0,2020-05-26 08:30:00
34.3,518,276,681,1010,0.9,2020-05-26 09:30:00
34.8,600,284,827,1010,1.5,2020-05-26 10:30:00
35.0,635,290,913,1009,2.2,2020-05-26 11:30:00
35.2,647,289,934,1009,2.8,2020-05-26 12:30:00
35.1,688,249,907,1008,3.0,2020-05-26 13:30:00
35.0,651,236,797,1008,3.0,2020-05-26 14:30:00
34.7,586,218,640,1008,3.0,2020-05-26 15:30:00
34.2,477,183,439,1008,3.1,2020-05-26 16:30:00
33.4,297,131,229,1008,3.3,2020-05-26 17:30:00
32.4,40,41,46,1008,3.2,2020-05-26 18:30:00
31.5,0,0,0,1009,3.1,2020-05-26 19:30:00
30.9,0,0,0,1009,2.9,2020-05-26 20:30:00
30.4,0,0,0,1009,2.5,2020-05-26 21:30:00
30.0,0,0,0,1009,2.2,2020-05-26 22:30:00
29.7,0,0,0,1009,2.0,2020-05-26 23:30:00
29.4,0,0,0,1009,1.6,2020-05-27 00:30:00
29.2,0,0,0,1008,1.1,2020-05-27 01:30:00
29.0,0,0,0,1008,0.6,2020-05-27 02:30:00
28.8,0,0,0,1008,0.7,2020-05-27 03:30:00
28.7,0,0,0,1008,1.2,2020-05-27 04:30:00
28.9,0,0,0,1009,1.9,2020-05-27 05:30:00
29.7,131,86,112,1009,2.5,2020-05-27 06:30:00
31.0,369,160,313,1009,2.8,2020-05-27 07:30:00
32.6,524,201,523,1010,2.9,2020-05-27 08:30:00
33.9,620,225,709,1010,3.0,2020-05-27 09:30:00
34.6,688,231,854,1009,3.4,2020-05-27 10:30:00
34.9,715,238,939,1009,4.0,2020-05-27 11:30:00
34.9,721,240,959,1008,4.5,2020-05-27 12:30:00
34.8,666,264,901,1008,4.7,2020-05-27 13:30:00
34.6,635,247,795,1007,4.6,2020-05-27 14:30:00
34.3,577,221,636,1007,4.4,2020-05-27 15:30:00
33.8,479,185,442,1007,4.0,2020-05-27 16:30:00
33.0,311,131,234,1007,3.6,2020-05-27 17:30:00
32.1,52,44,50,1007,3.1,2020-05-27 18:30:00
31.4,0,0,0,1007,2.7,2020-05-27 19:30:00
31.0,0,0,0,1007,2.3,2020-05-27 20:30:00
30.7,0,0,0,1007,1.9,2020-05-27 21:30:00
30.4,0,0,0,1007,1.6,2020-05-27 22:30:00
30.1,0,0,0,1007,1.5,2020-05-27 23:30:00
29.9,0,0,0,1006,1.5,2020-05-28 00:30:00
29.9,0,0,0,1006,1.5,2020-05-28 01:30:00
29.7,0,0,0,1005,1.3,2020-05-28 02:30:00
29.6,0,0,0,1006,1.0,2020-05-28 03:30:00
29.4,0,0,0,1006,0.7,2020-05-28 04:30:00
29.5,0,0,0,1007,0.9,2020-05-28 05:30:00
30.2,127,85,110,1007,1.2,2020-05-28 06:30:00
31.5,356,161,309,1008,1.2,2020-05-28 07:30:00
33.1,220,340,475,1008,1.2,2020-05-28 08:30:00
34.5,597,231,697,1008,1.5,2020-05-28 09:30:00
35.3,718,203,854,1007,2.0,2020-05-28 10:30:00
35.7,747,209,940,1006,2.6,2020-05-28 11:30:00
35.9,752,213,963,1006,3.1,2020-05-28 12:30:00
35.9,699,238,907,1005,3.4,2020-05-28 13:30:00
35.9,667,226,801,1004,3.5,2020-05-28 14:30:00
35.6,608,206,644,1004,3.5,2020-05-28 15:30:00
35.2,507,175,448,1003,3.6,2020-05-28 16:30:00
34.4,335,125,237,1003,3.5,2020-05-28 17:30:00
33.3,60,45,52,1004,3.2,2020-05-28 18:30:00
32.2,0,0,0,1004,2.9,2020-05-28 19:30:00
31.5,0,0,0,1005,2.6,2020-05-28 20:30:00
30.9,0,0,0,1005,2.3,2020-05-28 21:30:00
30.4,0,0,0,1005,1.8,2020-05-28 22:30:00
30.1,0,0,0,1004,1.4,2020-05-28 23:30:00
30.0,0,0,0,1004,1.1,2020-05-29 00:30:00
29.9,0,0,0,1003,0.9,2020-05-29 01:30:00
29.8,0,0,0,1003,0.8,2020-05-29 02:30:00
29.6,0,0,0,1003,1.0,2020-05-29 03:30:00
29.5,0,0,0,1004,1.5,2020-05-29 04:30:00
29.9,0,0,0,1004,1.9,2020-05-29 05:30:00
31.0,118,87,111,1004,2.3,2020-05-29 06:30:00
32.8,347,167,312,1005,2.1,2020-05-29 07:30:00
34.5,216,349,481,1005,1.6,2020-05-29 08:30:00
35.6,595,240,704,1005,1.7,2020-05-29 09:30:00
36.2,651,257,846,1005,2.0,2020-05-29 10:30:00
36.6,679,265,931,1004,2.3,2020-05-29 11:30:00
36.8,687,267,951,1004,2.7,2020-05-29 12:30:00
36.7,703,242,915,1003,3.0,2020-05-29 13:30:00
36.5,671,230,809,1003,3.0,2020-05-29 14:30:00
36.2,613,209,650,1002,2.9,2020-05-29 15:30:00
35.6,511,175,451,1002,2.7,2020-05-29 16:30:00
34.8,335,128,239,1002,2.4,2020-05-29 17:30:00
33.6,59,45,52,1002,2.0,2020-05-29 18:30:00
32.6,0,0,0,1003,1.7,2020-05-29 19:30:00
31.9,0,0,0,1003,1.8,2020-05-29 20:30:00
31.3,0,0,0,1004,2.0,2020-05-29 21:30:00
30.8,0,0,0,1004,2.0,2020-05-29 22:30:00
30.3,0,0,0,1003,1.9,2020-05-29 23:30:00
29.9,0,0,0,1003,1.7,2020-05-30 00:30:00
29.7,0,0,0,1003,1.4,2020-05-30 01:30:00
29.4,0,0,0,1003,1.7,2020-05-30 02:30:00
29.1,0,0,0,1003,2.5,2020-05-30 03:30:00
29.2,0,0,0,1003,3.5,2020-05-30 04:30:00
30.0,0,0,0,1004,4.5,2020-05-30 05:30:00
31.3,113,86,109,1004,5.2,2020-05-30 06:30:00
32.8,318,172,305,1005,5.3,2020-05-30 07:30:00
34.1,441,234,505,1005,4.9,2020-05-30 08:30:00
35.2,519,278,683,1005,4.2,2020-05-30 09:30:00
36.0,588,292,824,1005,3.7,2020-05-30 10:30:00
36.5,621,302,911,1005,3.4,2020-05-30 11:30:00
36.8,635,299,933,1004,3.1,2020-05-30 12:30:00
36.9,629,289,892,1004,3.0,2020-05-30 13:30:00
36.8,602,269,789,1003,3.0,2020-05-30 14:30:00
36.5,547,240,635,1003,2.8,2020-05-30 15:30:00
36.0,450,199,442,1003,2.5,2020-05-30 16:30:00
35.2,284,139,234,1003,2.0,2020-05-30 17:30:00
34.0,43,45,50,1003,1.5,2020-05-30 18:30:00
33.0,0,0,0,1004,1.2,2020-05-30 19:30:00
32.5,0,0,0,1005,1.2,2020-05-30 20:30:00
32.2,0,0,0,1005,1.3,2020-05-30 21:30:00
31.8,0,0,0,1005,1.6,2020-05-30 22:30:00
31.1,0,0,0,1005,2.0,2020-05-30 23:30:00
30.5,0,0,0,1005,2.4,2020-05-31 00:30:00
30.3,0,0,0,1004,2.9,2020-05-31 01:30:00
30.4,0,0,0,1004,3.6,2020-05-31 02:30:00
30.6,0,0,0,1004,4.2,2020-05-31 03:30:00
30.8,0,0,0,1005,4.7,2020-05-31 04:30:00
31.2,0,0,0,1005,5.3,2020-05-31 05:30:00
31.9,66,86,99,1006,6.0,2020-05-31 06:30:00
32.8,233,191,288,1007,6.3,2020-05-31 07:30:00
33.8,360,268,489,1007,6.2,2020-05-31 08:30:00
34.9,450,315,666,1007,5.7,2020-05-31 09:30:00
35.8,482,360,797,1006,5.2,2020-05-31 10:30:00
36.5,527,366,883,1006,4.7,2020-05-31 11:30:00
36.8,546,362,907,1005,4.2,2020-05-31 12:30:00
36.9,614,296,885,1005,4.1,2020-05-31 13:30:00
36.6,582,278,782,1004,4.1,2020-05-31 14:30:00
36.0,519,251,625,1004,4.1,2020-05-31 15:30:00
35.1,389,219,430,1004,4.0,2020-05-31 16:30:00
34.1,225,150,225,1004,3.6,2020-05-31 17:30:00
33.0,24,43,46,1004,3.1,2020-05-31 18:30:00
32.3,0,0,0,1005,2.2,2020-05-31 19:30:00
32.0,0,0,0,1005,1.4,2020-05-31 20:30:00
31.8,0,0,0,1005,1.0,2020-05-31 21:30:00
31.5,0,0,0,1005,1.4,2020-05-31 22:30:00
31.3,0,0,0,1005,2.1,2020-05-31 23:30:00
31.3,0,0,0,1005,2.9,2020-06-01 00:30:00
31.5,0,0,0,1004,3.4,2020-06-01 01:30:00
31.6,0,0,0,1004,3.9,2020-06-01 02:30:00
31.8,0,0,0,1004,4.4,2020-06-01 03:30:00
31.8,0,0,0,1005,4.9,2020-06-01 04:30:00
31.9,0,0,0,1005,5.4,2020-06-01 05:30:00
32.3,46,85,94,1006,5.8,2020-06-01 06:30:00
33.2,211,199,286,1006,6.0,2020-06-01 07:30:00
34.2,117,375,447,1006,6.0,2020-06-01 08:30:00
35.3,455,311,667,1006,5.8,2020-06-01 09:30:00
36.2,570,302,819,1006,5.6,2020-06-01 10:30:00
36.8,601,313,902,1006,5.3,2020-06-01 11:30:00
37.0,605,318,922,1005,5.0,2020-06-01 12:30:00
37.0,582,317,875,1005,4.7,2020-06-01 13:30:00
36.7,539,304,770,1004,4.3,2020-06-01 14:30:00
36.2,467,277,614,1004,3.9,2020-06-01 15:30:00
35.5,356,231,424,1004,3.5,2020-06-01 16:30:00
34.6,190,157,221,1004,3.0,2020-06-01 17:30:00
33.5,14,40,41,1004,2.4,2020-06-01 18:30:00
32.8,0,0,0,1004,1.6,2020-06-01 19:30:00
32.5,0,0,0,1005,0.8,2020-06-01 20:30:00
32.3,0,0,0,1005,0.6,2020-06-01 21:30:00
31.9,0,0,0,1005,1.0,2020-06-01 22:30:00
31.6,0,0,0,1005,1.4,2020-06-01 23:30:00
31.4,0,0,0,1004,1.7,2020-06-02 00:30:00
31.3,0,0,0,1004,1.9,2020-06-02 01:30:00
31.2,0,0,0,1004,2.1,2020-06-02 02:30:00
31.2,0,0,0,1004,2.5,2020-06-02 03:30:00
31.1,0,0,0,1004,2.9,2020-06-02 04:30:00
31.3,0,0,0,1005,3.7,2020-06-02 05:30:00
32.0,54,87,98,1005,4.6,2020-06-02 06:30:00
32.9,225,198,292,1005,5.1,2020-06-02 07:30:00
33.9,364,268,492,1006,5.3,2020-06-02 08:30:00
34.8,459,313,671,1005,5.5,2020-06-02 09:30:00
